,CustomerCode,ProductCode,Month,ID.x,SalesQuantity,GrossValue,NetValue,ProductDesc,GroupCode,GroupDesc,ManufacturerCode,ManufacturerDesc,DivisionCode,DivisionDesc,CustomerDesc,ChannelCode,ChannelDesc,SalespersonCode,SalespersonDesc,ZoneCode,ZoneDesc,RegionCode,RegionDesc,ID.y,ProductCost,DistributionCost,SalesCommission,ID,BudgetQuantity,BudgetNetValue,BudgetMarginPercent,BudgetDelta
1828,7502,49,201111,17457,144,268.5685,199.3715,Vanilla Scented Liquid Soap,1,Hand Soap,I,Super Soaps,A,Soap,HGEI - PRODUCTS H5,5,Discounts,7,Jessica James,2,Jacksonville,4,South-East,17457,54.4869,24.2769,61.9973,5653,392,638.2464,0.043042,248
1829,7503,49,201103,13694,504,1258.621,235.8906,Vanilla Scented Liquid Soap,1,Hand Soap,I,Super Soaps,A,Soap,INERT STORE,5,Discounts,7,Jessica James,3,Phoenix,5,South-West,13694,91.1863,21.4929,45.398,1476,193,290.8952,0.015261,-311
1830,7504,49,201105,15084,480,713.7063,69.3362,Vanilla Scented Liquid Soap,1,Hand Soap,I,Super Soaps,A,Soap,IRVIN CHEMISTS,5,Discounts,7,Jessica James,4,Chicago,0,North,15084,24.9594,13.5757,32.1792,2793,244,394.055,0.010329,-236
1831,7505,49,201103,13873,120,229.7709,201.4321,Vanilla Scented Liquid Soap,1,Hand Soap,I,Super Soaps,A,Soap,S & R,5,Discounts,7,Jessica James,5,Detroit,0,North,13873,64.9572,17.9338,41.7181,1724,145,290.8848,0.007756,25
1832,7505,49,201109,16415,528,825.8201,156.9955,Vanilla Scented Liquid Soap,1,Hand Soap,I,Super Soaps,A,Soap,S & R,5,Discounts,7,Jessica James,5,Detroit,0,North,16415,52.6201,10.5178,15.8045,4195,207,281.7337,0.006158,-321
1833,7505,49,201111,17487,144,306.8781,108.5666,Vanilla Scented Liquid Soap,1,Hand Soap,I,Super Soaps,A,Soap,S & R,5,Discounts,7,Jessica James,5,Detroit,0,North,17487,30.9541,15.2633,32.3844,5677,245,309.6943,0.006128,101
1834,7507,29,201103,14249,160,263.6483,128.0971,Moisturizer for Dry Skin - Unscented,3,Moisturizing Cream,E,Roxell,C,Cream,S S,5,Discounts,7,Jessica James,7,Houston,9,South,14249,20.0909,14.547,26.7613,1938,211,343.0237,0.010372,51
1835,7507,42,201103,13940,288,908.7452,149.0747,Clean Comfort Shower Gel for Men,4,Body Wash,N,NoviProducts,A,Soap,S S,5,Discounts,7,Jessica James,7,Houston,9,South,13940,139.4963,11.0693,43.0332,1800,232,684.0956,0.000695,-56
1836,7507,42,201110,17034,240,675.5026,156.3125,Clean Comfort Shower Gel for Men,4,Body Wash,N,NoviProducts,A,Soap,S S,5,Discounts,7,Jessica James,7,Houston,9,South,17034,60.5723,11.6822,27.4506,5020,191,351.0794,-0.006437,-49
1837,7507,49,201103,13839,120,244.0149,196.7678,Vanilla Scented Liquid Soap,1,Hand Soap,I,Super Soaps,A,Soap,S S,5,Discounts,7,Jessica James,7,Houston,9,South,13839,83.4564,17.1778,40.379,1674,483,921.1369,0.022129,363
1838,7507,49,201109,16380,120,199.3215,196.7185,Vanilla Scented Liquid Soap,1,Hand Soap,I,Super Soaps,A,Soap,S S,5,Discounts,7,Jessica James,7,Houston,9,South,16380,86.5559,13.8789,31.5615,4151,156,281.7236,0.008991,36
1839,7507,49,201110,16957,504,914.1802,147.8618,Vanilla Scented Liquid Soap,1,Hand Soap,I,Super Soaps,A,Soap,S S,5,Discounts,7,Jessica James,7,Houston,9,South,16957,43.0834,22.9899,47.2518,4920,224,346.1924,0.012156,-280
1840,7509,49,201110,16984,144,245.9475,172.5089,Vanilla Scented Liquid Soap,1,Hand Soap,I,Super Soaps,A,Soap,SAFERALE LTR,5,Discounts,7,Jessica James,9,Madison,0,North,16984,33.8081,22.3419,54.9683,4953,149,276.9606,0.012003,5
1841,7510,49,201102,13627,336,584.0517,150.8358,Vanilla Scented Liquid Soap,1,Hand Soap,I,Super Soaps,A,Soap,SAFEWAY CHEMIST LT,5,Discounts,7,Jessica James,10,Austin,9,South,13627,97.3487,18.6772,28.8446,1244,801,1009.3281,0.034148,465
1842,7510,49,201110,17195,312,565.9211,158.4509,Vanilla Scented Liquid Soap,1,Hand Soap,I,Super Soaps,A,Soap,SAFEWAY CHEMIST LT,5,Discounts,7,Jessica James,10,Austin,9,South,17195,35.7896,19.5457,40.4051,5146,374,519.3011,0.015941,62
1843,7511,42,201107,15828,144,1079.4793,299.1078,Clean Comfort Shower Gel for Men,4,Body Wash,N,NoviProducts,A,Soap,SAFEWAY REGIONAL RI,5,Discounts,7,Jessica James,11,Seattle,1,North-West,15828,132.0647,13.9876,55.296,3627,224,1224.091,0.014635,80
1844,7511,49,201104,14550,432,1414.328,415.7987,Vanilla Scented Liquid Soap,1,Hand Soap,I,Super Soaps,A,Soap,SAFEWAY REGIONAL RI,5,Discounts,7,Jessica James,11,Seattle,1,North-West,14550,63.8784,50.799,140.0635,2350,215,476.8556,0.029123,-217
1845,7511,49,201111,17552,528,1467.5332,529.371,Vanilla Scented Liquid Soap,1,Hand Soap,I,Super Soaps,A,Soap,SAFEWAY REGIONAL RI,5,Discounts,7,Jessica James,11,Seattle,1,North-West,17552,65.9476,50.103,112.6816,5743,368,619.3708,0.052276,-160
1846,7512,49,201101,12870,816,1720.7462,227.7008,Vanilla Scented Liquid Soap,1,Hand Soap,I,Super Soaps,A,Soap,SAFEWAY PLC,5,Discounts,7,Jessica James,12,Portland,1,North-West,12870,66.7522,20.6121,34.2814,515,220,211.4292,0.019468,-596
1847,7512,49,201105,15123,144,279.2489,203.1823,Vanilla Scented Liquid Soap,1,Hand Soap,I,Super Soaps,A,Soap,SAFEWAY PLC,5,Discounts,7,Jessica James,12,Portland,1,North-West,15123,46.3858,25.5602,32.985,2823,146,262.6939,0.020563,2
1848,7513,42,201105,14904,144,433.3172,126.1563,Clean Comfort Shower Gel for Men,4,Body Wash,N,NoviProducts,A,Soap,SAFEWAY PLC,5,Discounts,7,Jessica James,13,Spokane,1,North-West,14904,68.8743,10.1543,22.217,2671,228,634.1287,-0.001812,84
1849,7513,42,201110,16953,144,497.7458,89.659,Clean Comfort Shower Gel for Men,4,Body Wash,N,NoviProducts,A,Soap,SAFEWAY PLC,5,Discounts,7,Jessica James,13,Spokane,1,North-West,16953,70.113,9.9065,23.7007,4916,215,516.2933,0.004718,71
1850,7513,49,201105,14856,144,279.2489,113.4143,Vanilla Scented Liquid Soap,1,Hand Soap,I,Super Soaps,A,Soap,SAFEWAY PLC,5,Discounts,7,Jessica James,13,Spokane,1,North-West,14856,50.6374,27.5796,54.8919,2611,146,262.6939,0.020563,2
1851,7513,49,201110,16906,288,641.539,149.3811,Vanilla Scented Liquid Soap,1,Hand Soap,I,Super Soaps,A,Soap,SAFEWAY PLC,5,Discounts,7,Jessica James,13,Spokane,1,North-West,16906,47.4461,25.0956,39.5684,4856,224,124.7516,-0.011899,-64
1852,7514,49,201110,17097,360,801.9238,142.9018,Vanilla Scented Liquid Soap,1,Hand Soap,I,Super Soaps,A,Soap,SAFEWAY PLC,5,Discounts,7,Jessica James,14,Boise,1,North-West,17097,24.8692,15.366,34.0777,5264,125,192.3254,0.018147,-235
1853,7515,49,201106,15484,240,995.4695,62.6367,Vanilla Scented Liquid Soap,1,Hand Soap,I,Super Soaps,A,Soap,SAFEWAY PLC,5,Discounts,7,Jessica James,15,Tacoma,1,North-West,15484,21.2607,7.8777,20.3198,3293,440,907.8812,0.107732,200
1854,7516,41,201104,14619,120,609.6242,74.1857,Mountain Fresh Shower Gel for Men,4,Body Wash,N,NoviProducts,A,Soap,SCOTTISH CO OP,5,Discounts,7,Jessica James,16,Great Falls,1,North-West,14619,23.6481,7.2496,22.6984,2436,159,744.27,0.065951,39
1855,7516,42,201106,15482,172,1107.0307,660.4017,Clean Comfort Shower Gel for Men,4,Body Wash,N,NoviProducts,A,Soap,SCOTTISH CO OP,5,Discounts,7,Jessica James,16,Great Falls,1,North-West,15482,356.9752,46.243,103.8994,3291,783,1912.0335,0.037772,611
1856,7516,49,201102,13575,1056,2254.2664,605.2404,Vanilla Scented Liquid Soap,1,Hand Soap,I,Super Soaps,A,Soap,SCOTTISH CO OP,5,Discounts,7,Jessica James,16,Great Falls,1,North-West,13575,275.2668,78.9553,213.2796,1191,1437,2102.779,0.225778,381
1857,7516,49,201106,15438,120,497.7347,560.3357,Vanilla Scented Liquid Soap,1,Hand Soap,I,Super Soaps,A,Soap,SCOTTISH CO OP,5,Discounts,7,Jessica James,16,Great Falls,1,North-West,15438,191.7137,63.0124,134.6726,3221,881,1335.3214,0.119288,761
1858,7517,42,201104,14456,120,496.4012,71.492,Clean Comfort Shower Gel for Men,4,Body Wash,N,NoviProducts,A,Soap,SCOTTISH MIRLANR C,5,Discounts,7,Jessica James,17,San Antonio,9,South,14456,44.2443,6.6385,19.3841,2481,132,409.4395,0.001344,12
1859,7517,49,201104,14624,120,319.903,78.8536,Vanilla Scented Liquid Soap,1,Hand Soap,I,Super Soaps,A,Soap,SCOTTISH MIRLANR C,5,Discounts,7,Jessica James,17,San Antonio,9,South,14624,18.7767,9.9462,27.7719,2440,143,476.867,0.015429,23
1860,7518,42,201110,16767,364,1258.1907,67.972,Clean Comfort Shower Gel for Men,4,Body Wash,N,NoviProducts,A,Soap,SCOTTISH MIRLANR C,5,Discounts,7,Jessica James,18,Billings,1,North-West,16767,58.1923,9.9225,28.6721,5376,144,344.1955,0.003147,-220
1861,7518,49,201109,16269,360,734.3526,356.7946,Vanilla Scented Liquid Soap,1,Hand Soap,I,Super Soaps,A,Soap,SCOTTISH MIRLANR C,5,Discounts,7,Jessica James,18,Billings,1,North-West,16269,174.7479,30.3658,72.0927,4037,311,563.4472,0.04832,-49
1862,7518,1093,201101,13009,120,165.792,53.9074,Moisturizer for Oily Skin - Apple Scent,3,Moisturizing Cream,G,Ghanel,C,Cream,SCOTTISH MIRLANR C,5,Discounts,7,Jessica James,18,Billings,1,North-West,13009,47.5486,10.6875,6.9454,779,137,86.6616,0.001369,17
1863,7519,42,201105,14811,328,987.0003,268.7776,Clean Comfort Shower Gel for Men,4,Body Wash,N,NoviProducts,A,Soap,SR - HOME,5,Discounts,7,Jessica James,19,Eugene,1,North-West,14811,134.0787,19.6246,77.5482,2559,102,228.2863,-0.01047,-226
1864,7519,49,201101,12686,840,1771.3564,505.7503,Vanilla Scented Liquid Soap,1,Hand Soap,I,Super Soaps,A,Soap,SR - HOME,5,Discounts,7,Jessica James,19,Eugene,1,North-West,12686,156.967,52.9717,124.4088,260,467,449.2871,0.04137,-373
1865,7519,49,201102,13326,120,256.1666,774.2731,Vanilla Scented Liquid Soap,1,Hand Soap,I,Super Soaps,A,Soap,SR - HOME,5,Discounts,7,Jessica James,19,Eugene,1,North-West,13326,220.2813,70.6085,165.7096,999,497,761.8,0.085243,377
1866,7519,49,201103,13831,360,899.015,498.1585,Vanilla Scented Liquid Soap,1,Hand Soap,I,Super Soaps,A,Soap,SR - HOME,5,Discounts,7,Jessica James,19,Eugene,1,North-West,13831,199.6971,71.4668,161.6575,1660,314,484.794,0.021124,-46
1867,7519,49,201105,14896,144,279.2489,456.0856,Vanilla Scented Liquid Soap,1,Hand Soap,I,Super Soaps,A,Soap,SR - HOME,5,Discounts,7,Jessica James,19,Eugene,1,North-West,14896,107.9678,61.1976,99.7192,2664,414,875.659,0.080881,270
1868,7519,49,201109,16362,480,979.1369,439.2602,Vanilla Scented Liquid Soap,1,Hand Soap,I,Super Soaps,A,Soap,SR - HOME,5,Discounts,7,Jessica James,19,Eugene,1,North-West,16362,238.5866,44.5477,49.7518,4135,467,868.6588,0.076551,-13
1869,7519,49,201111,17445,216,600.3545,611.9866,Vanilla Scented Liquid Soap,1,Hand Soap,I,Super Soaps,A,Soap,SR - HOME,5,Discounts,7,Jessica James,19,Eugene,1,North-West,17445,73.1942,68.9721,162.0305,5643,319,619.3708,0.060499,103
1870,7520,49,201111,17485,144,325.9021,218.999,Vanilla Scented Liquid Soap,1,Hand Soap,I,Super Soaps,A,Soap,SEARS,5,Discounts,7,Jessica James,20,Dallas,9,South,17485,60.0122,31.685,90.2632,5676,711,1161.2468,0.035132,567
1871,7521,49,201103,14193,312,779.1463,303.3432,Vanilla Scented Liquid Soap,1,Hand Soap,I,Super Soaps,A,Soap,SEARS,5,Discounts,7,Jessica James,21,New York,2,North-East,14193,103.079,37.7246,62.2342,1870,242,363.619,0.066296,-70
1872,7521,49,201106,15448,360,1493.2042,130.8184,Vanilla Scented Liquid Soap,1,Hand Soap,I,Super Soaps,A,Soap,SEARS,5,Discounts,7,Jessica James,21,New York,2,North-East,15448,61.9452,19.932,55.5655,3235,1027,1488.9354,0.560856,667
1873,7521,49,201111,17560,240,667.0606,302.664,Vanilla Scented Liquid Soap,1,Hand Soap,I,Super Soaps,A,Soap,SEARS,5,Discounts,7,Jessica James,21,New York,2,North-East,17560,45.8974,30.7113,73.503,5749,123,206.454,0.077951,-117
1874,7600,42,201107,15862,216,1318.4882,107.879,Clean Comfort Shower Gel for Men,4,Body Wash,N,NoviProducts,A,Soap,SEARS,6,Specials,7,Jessica James,0,New Orleans,9,South,15862,88.065,7.4944,17.581,3656,206,844.6321,-0.004441,-10
1875,7600,847,201103,14230,216,530.1013,134.9643,SPF 20 Adult Sunscreen,2,Adult Sunscreen,B,Abe's Sunscreens,B,Sunscreen,SEARS,6,Specials,7,Jessica James,0,New Orleans,9,South,14230,65.7308,9.9924,19.5322,1918,163,366.8839,0.005315,-53
1876,7601,49,201102,13620,144,206.273,270.0701,Vanilla Scented Liquid Soap,1,Hand Soap,I,Super Soaps,A,Soap,SAFEWAY PLC,6,Specials,7,Jessica James,1,Miami,4,South-East,13620,108.5159,39.7248,83.9292,1236,359,473.9945,0.03743,215
1877,7601,49,201103,14229,216,361.9568,260.5723,Vanilla Scented Liquid Soap,1,Hand Soap,I,Super Soaps,A,Soap,SAFEWAY PLC,6,Specials,7,Jessica James,1,Miami,4,South-East,14229,89.9916,43.003,60.3225,1917,435,702.5264,0.032377,219
1878,7601,49,201105,15132,144,187.3829,220.9977,Vanilla Scented Liquid Soap,1,Hand Soap,I,Super Soaps,A,Soap,SAFEWAY PLC,6,Specials,7,Jessica James,1,Miami,4,South-East,15132,45.1628,33.4298,102.813,2835,293,422.956,0.022106,149
1879,7601,49,201110,17190,192,286.9924,219.3104,Vanilla Scented Liquid Soap,1,Hand Soap,I,Super Soaps,A,Soap,SAFEWAY PLC,6,Specials,7,Jessica James,1,Miami,4,South-East,17190,58.0863,40.7041,82.4943,5136,149,185.796,0.011706,-43
1880,7601,49,201112,17751,432,1745.5714,296.3698,Vanilla Scented Liquid Soap,1,Hand Soap,I,Super Soaps,A,Soap,SAFEWAY PLC,6,Specials,7,Jessica James,1,Miami,4,South-East,17751,62.7905,36.0483,81.9024,6158,161,667.1649,0.027945,-271
1881,7602,49,201101,12829,192,271.6855,226.8211,Vanilla Scented Liquid Soap,1,Hand Soap,I,Super Soaps,A,Soap,SEE RS - SELL O3,6,Specials,7,Jessica James,2,Jacksonville,4,South-East,12829,75.0711,22.9632,58.1191,466,384,425.5141,0.039421,192
1882,7602,49,201102,13559,144,206.273,194.1122,Vanilla Scented Liquid Soap,1,Hand Soap,I,Super Soaps,A,Soap,SEE RS - SELL O3,6,Specials,7,Jessica James,2,Jacksonville,4,South-East,13559,125.0625,29.4467,38.593,1171,166,203.1363,0.015094,22
1883,7603,49,201103,13950,432,1078.818,137.5358,Vanilla Scented Liquid Soap,1,Hand Soap,I,Super Soaps,A,Soap,SEE RS - SELL O4,6,Specials,7,Jessica James,3,Phoenix,5,South-West,13950,38.4966,15.7104,37.8729,1817,121,242.4022,0.021536,-311
1884,7603,49,201110,17050,336,748.4622,99.0023,Vanilla Scented Liquid Soap,1,Hand Soap,I,Super Soaps,A,Soap,SEE RS - SELL O4,6,Specials,7,Jessica James,3,Phoenix,5,South-West,17050,25.0771,16.7591,40.334,5040,274,423.1259,0.051395,-62
1885,7604,41,201105,15029,216,498.3639,114.5707,Mountain Fresh Shower Gel for Men,4,Body Wash,N,NoviProducts,A,Soap,SEE RS - SELL O6,6,Specials,7,Jessica James,4,Chicago,0,North,15029,32.9835,15.9545,40.0054,2926,137,345.8027,0.00724,-79
1886,7604,41,201111,17658,216,714.2852,109.9945,Mountain Fresh Shower Gel for Men,4,Body Wash,N,NoviProducts,A,Soap,SEE RS - SELL O6,6,Specials,7,Jessica James,4,Chicago,0,North,17658,52.4435,14.9229,31.0441,5855,278,654.0885,0.018669,62
1887,7604,42,201105,15168,216,498.3639,49.1224,Clean Comfort Shower Gel for Men,4,Body Wash,N,NoviProducts,A,Soap,SEE RS - SELL O6,6,Specials,7,Jessica James,4,Chicago,0,North,15168,24.4594,5.3954,21.6759,2875,137,345.8027,-0.002685,-79
1888,7604,49,201111,17233,144,306.8781,117.269,Vanilla Scented Liquid Soap,1,Hand Soap,I,Super Soaps,A,Soap,SEE RS - SELL O6,6,Specials,7,Jessica James,4,Chicago,0,North,17233,27.2255,21.1362,25.9438,5880,589,908.4188,0.026444,445
1889,7605,49,201103,13692,144,275.7251,150.255,Vanilla Scented Liquid Soap,1,Hand Soap,I,Super Soaps,A,Soap,SEE RS - SELL O7,6,Specials,7,Jessica James,5,Detroit,0,North,13692,94.8954,20.9639,31.6799,1475,145,349.0743,0.011214,1
1890,7605,49,201111,17345,120,255.7318,226.7353,Vanilla Scented Liquid Soap,1,Hand Soap,I,Super Soaps,A,Soap,SEE RS - SELL O7,6,Specials,7,Jessica James,5,Detroit,0,North,17345,28.6892,24.6701,35.2454,5544,123,206.454,0.006732,3
1891,7606,49,201110,17043,144,245.9475,91.536,Vanilla Scented Liquid Soap,1,Hand Soap,I,Super Soaps,A,Soap,SELFRIRGES LTR,6,Specials,7,Jessica James,6,Milwaukee,0,North,17043,26.9979,18.4505,40.1676,5029,125,230.8005,0.010002,-19
1892,7606,49,201111,17527,144,306.8781,114.5211,Vanilla Scented Liquid Soap,1,Hand Soap,I,Super Soaps,A,Soap,SELFRIRGES LTR,6,Specials,7,Jessica James,6,Milwaukee,0,North,17527,26.6326,16.9423,39.7709,5719,147,247.7465,0.008078,3
1893,7608,49,201101,12955,168,271.6347,67.8651,Vanilla Scented Liquid Soap,1,Hand Soap,I,Super Soaps,A,Soap,SEVENS WHOLESALE,6,Specials,7,Jessica James,8,Cleveland,0,North,12955,21.1101,5.9464,11.8635,598,137,158.5719,0.007229,-31
1894,7608,49,201105,15012,960,1427.4126,34.3628,Vanilla Scented Liquid Soap,1,Hand Soap,I,Super Soaps,A,Soap,SEVENS WHOLESALE,6,Specials,7,Jessica James,8,Cleveland,0,North,15012,10.7498,4.9982,16.0215,2909,146,315.244,0.01144,-814
1895,7608,803,201112,17730,216,1633.4808,31.4861,SPF 40 Youth Sunscreen,5,Youth Sunscreen,M,Pardun,B,Sunscreen,SEVENS WHOLESALE,6,Specials,7,Jessica James,8,Cleveland,0,North,17730,27.4279,3.7953,9.9811,6280,162,837.1598,-0.003339,-54
1896,7700,42,201101,12911,216,575.5269,206.5617,Clean Comfort Shower Gel for Men,4,Body Wash,N,NoviProducts,A,Soap,SHER BROS CASH &,7,Indirects,7,Jessica James,0,New Orleans,9,South,12911,130.7538,11.8775,35.173,563,272,488.0047,0.004298,56
1897,7700,42,201102,13641,192,517.8783,192.7544,Clean Comfort Shower Gel for Men,4,Body Wash,N,NoviProducts,A,Soap,SHER BROS CASH &,7,Indirects,7,Jessica James,0,New Orleans,9,South,13641,165.0788,11.0114,44.942,1264,172,365.3503,0.004277,-20
1898,7700,49,201102,13391,192,333.7438,125.3645,Vanilla Scented Liquid Soap,1,Hand Soap,I,Super Soaps,A,Soap,SHER BROS CASH &,7,Indirects,7,Jessica James,0,New Orleans,9,South,13391,93.0947,21.8237,36.5261,1078,387,454.2049,0.013914,195
1899,7701,42,201105,14982,120,242.3055,148.495,Clean Comfort Shower Gel for Men,4,Body Wash,N,NoviProducts,A,Soap,SHEENA & ROSS W/J,7,Indirects,7,Jessica James,1,Miami,4,South-East,14982,95.9173,17.069,61.7155,2748,102,153.1489,-0.009088,-18
1900,7701,42,201106,15419,120,518.264,159.3943,Clean Comfort Shower Gel for Men,4,Body Wash,N,NoviProducts,A,Soap,SHEENA & ROSS W/J,7,Indirects,7,Jessica James,1,Miami,4,South-East,15419,80.3459,11.2068,28.5081,3188,124,214.7808,-0.000542,4
1901,7701,49,201103,13750,672,1126.0879,315.6104,Vanilla Scented Liquid Soap,1,Hand Soap,I,Super Soaps,A,Soap,SHEENA & ROSS W/J,7,Indirects,7,Jessica James,1,Miami,4,South-East,13750,152.7799,60.4858,92.4395,1527,580,778.038,0.026869,-92
1902,7701,49,201104,14320,432,949.0492,302.7123,Vanilla Scented Liquid Soap,1,Hand Soap,I,Super Soaps,A,Soap,SHEENA & ROSS W/J,7,Indirects,7,Jessica James,1,Miami,4,South-East,14320,93.9553,60.991,114.705,2170,143,211.1423,0.006289,-289
1903,7703,49,201104,14332,480,1571.4756,182.1326,Vanilla Scented Liquid Soap,1,Hand Soap,I,Super Soaps,A,Soap,SHELF INVESTMENT L,7,Indirects,7,Jessica James,3,Phoenix,5,South-West,14332,40.6627,27.1572,62.7985,2174,143,317.3632,0.024898,-337
1904,7703,49,201111,17375,168,466.9424,197.9361,Vanilla Scented Liquid Soap,1,Hand Soap,I,Super Soaps,A,Soap,SHELF INVESTMENT L,7,Indirects,7,Jessica James,3,Phoenix,5,South-West,17375,44.346,28.6728,55.4103,5580,147,222.9799,0.021049,-21
1905,7704,49,201101,12559,288,465.6596,355.0633,Vanilla Scented Liquid Soap,1,Hand Soap,I,Super Soaps,A,Soap,SHEPPARR W/SALE CO,7,Indirects,7,Jessica James,4,Chicago,0,North,12559,150.5576,44.1711,71.0737,112,220,282.8777,0.014357,-68
1906,7704,49,201102,13233,144,235.6965,373.4122,Vanilla Scented Liquid Soap,1,Hand Soap,I,Super Soaps,A,Soap,SHEPPARR W/SALE CO,7,Indirects,7,Jessica James,4,Chicago,0,North,13233,196.7242,57.2538,71.3286,879,166,135.8327,0.001439,22
1907,7704,49,201105,14821,624,927.8182,245.0322,Vanilla Scented Liquid Soap,1,Hand Soap,I,Super Soaps,A,Soap,SHEPPARR W/SALE CO,7,Indirects,7,Jessica James,4,Chicago,0,North,14821,75.2251,43.3105,78.2438,2568,414,744.3073,0.022509,-210
1908,7704,49,201109,16276,144,225.2237,335.7907,Vanilla Scented Liquid Soap,1,Hand Soap,I,Super Soaps,A,Soap,SHEPPARR W/SALE CO,7,Indirects,7,Jessica James,4,Chicago,0,North,16276,116.3946,24.7191,57.4145,4047,726,1186.186,0.034951,582
1909,7704,49,201110,16874,168,286.9388,229.3001,Vanilla Scented Liquid Soap,1,Hand Soap,I,Super Soaps,A,Soap,SHEPPARR W/SALE CO,7,Indirects,7,Jessica James,4,Chicago,0,North,16874,90.5911,41.6487,93.7987,4828,149,192.9887,0.005474,-19
1910,7705,29,201112,17744,144,538.7621,100.9638,Moisturizer for Dry Skin - Unscented,3,Moisturizing Cream,E,Roxell,C,Cream,SHOPRITE,7,Indirects,7,Jessica James,5,Detroit,0,North,17744,23.5123,16.6485,16.5783,6147,275,686.0399,0.012652,131
1911,7705,42,201101,12493,288,722.5752,365.3029,Clean Comfort Shower Gel for Men,4,Body Wash,N,NoviProducts,A,Soap,SHOPRITE,7,Indirects,7,Jessica James,5,Detroit,0,North,12493,266.5208,29.8396,62.2488,36,408,732.007,0.006693,120
1912,7705,42,201103,13697,240,713.0822,454.1221,Clean Comfort Shower Gel for Men,4,Body Wash,N,NoviProducts,A,Soap,SHOPRITE,7,Indirects,7,Jessica James,5,Detroit,0,North,13697,393.9838,34.5924,108.7757,1479,387,950.1368,-0.01012,147
1913,7705,49,201103,13874,144,275.7251,348.2627,Vanilla Scented Liquid Soap,1,Hand Soap,I,Super Soaps,A,Soap,SHOPRITE,7,Indirects,7,Jessica James,5,Detroit,0,North,13874,107.8256,54.068,46.8052,1726,507,901.2737,0.020204,363
1914,7705,49,201107,15649,480,1777.9843,268.0536,Vanilla Scented Liquid Soap,1,Hand Soap,I,Super Soaps,A,Soap,SHOPRITE,7,Indirects,7,Jessica James,5,Detroit,0,North,15649,190.6583,38.4877,80.4208,3561,141,404.124,0.006251,-339
1915,7705,49,201110,16992,120,204.9563,183.8105,Vanilla Scented Liquid Soap,1,Hand Soap,I,Super Soaps,A,Soap,SHOPRITE,7,Indirects,7,Jessica James,5,Detroit,0,North,16992,74.0773,43.4278,56.4322,4966,448,508.5569,0.010949,328
1916,7705,49,201112,17841,480,2216.1845,241.9748,Vanilla Scented Liquid Soap,1,Hand Soap,I,Super Soaps,A,Soap,SHOPRITE,7,Indirects,7,Jessica James,5,Detroit,0,North,17841,63.7456,37.0311,74.2762,6107,323,828.7395,0.010577,-157
1917,7706,19,201109,16539,576,963.0254,78.4713,SPF 15 Sport Sunscreen,8,Sport Sunscreen,P,SimpleSkin,B,Sunscreen,SHOPRITE LTR2,7,Indirects,7,Jessica James,6,Milwaukee,0,North,16539,51.2536,6.6784,12.754,4505,301,437.6077,0.001492,-275
1918,7706,29,201105,15006,168,202.4219,62.3979,Moisturizer for Dry Skin - Unscented,3,Moisturizing Cream,E,Roxell,C,Cream,SHOPRITE LTR2,7,Indirects,7,Jessica James,6,Milwaukee,0,North,15006,17.2284,11.1903,25.9592,2904,317,414.7492,0.01371,149
1919,7706,42,201106,15423,192,947.5057,106.6473,Clean Comfort Shower Gel for Men,4,Body Wash,N,NoviProducts,A,Soap,SHOPRITE LTR2,7,Indirects,7,Jessica James,6,Milwaukee,0,North,15423,89.2332,8.0368,24.7904,3197,111,272.1325,0.002131,-81
1920,7706,42,201109,16464,468,1135.8263,114.2037,Clean Comfort Shower Gel for Men,4,Body Wash,N,NoviProducts,A,Soap,SHOPRITE LTR2,7,Indirects,7,Jessica James,6,Milwaukee,0,North,16464,103.5364,8.2172,18.3635,4245,218,611.6317,0.002354,-250
1921,7706,49,201104,14434,432,1084.425,367.5234,Vanilla Scented Liquid Soap,1,Hand Soap,I,Super Soaps,A,Soap,SHOPRITE LTR2,7,Indirects,7,Jessica James,6,Milwaukee,0,North,14434,97.3618,53.2907,82.4368,2298,119,162.1302,0.000744,-313
1922,7706,49,201107,15663,216,800.0929,380.7255,Vanilla Scented Liquid Soap,1,Hand Soap,I,Super Soaps,A,Soap,SHOPRITE LTR2,7,Indirects,7,Jessica James,6,Milwaukee,0,North,15663,149.7418,47.0231,109.6076,3571,451,1337.1465,0.021545,235
1923,7706,49,201110,17016,144,245.9475,347.2403,Vanilla Scented Liquid Soap,1,Hand Soap,I,Super Soaps,A,Soap,SHOPRITE LTR2,7,Indirects,7,Jessica James,6,Milwaukee,0,North,17016,87.5058,51.5001,115.6859,4991,349,507.7528,0.017239,205
1924,7707,42,201102,13467,240,647.3479,193.3011,Clean Comfort Shower Gel for Men,4,Body Wash,N,NoviProducts,A,Soap,SHOPRITE LTR3,7,Indirects,7,Jessica James,7,Houston,9,South,13467,137.0318,9.82,44.8547,1300,172,365.3503,0.004277,-68
1925,7707,49,201103,13953,144,292.8179,265.9621,Vanilla Scented Liquid Soap,1,Hand Soap,I,Super Soaps,A,Soap,SHOPRITE LTR3,7,Indirects,7,Jessica James,7,Houston,9,South,13953,124.5647,25.8497,63.7754,1820,725,1163.5705,0.020707,581
1926,7707,1815,201109,16181,288,1030.9731,183.2854,Moisturizing Body Wash,4,Body Wash,N,NoviProducts,A,Soap,SHOPRITE LTR3,7,Indirects,7,Jessica James,7,Houston,9,South,16181,179.6606,5.3835,21.7005,4741,111,283.1534,-0.009823,-177
